Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"ROSE, JOHN",DEM,OPEN,6317.73,6192.73,125.0,6317.73,06/30/2024,422 LARKFIELD CENTER,UNIT 1024,SANTA ROSA,CA,95403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6317.73,0.0,6317.73,0.0,0.0,0.0,0.0,6192.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192.73,0.0,0.0,06/14/2023
"BARBOSA, JENNIFER MS.",REP,CHALLENGER,37156.68,36799.88,356.8,17100.0,09/30/2024,1808 JAMES L REDMAN PKWY,STE 119,PLANT CITY,FL,33563,16400.0,3531.28,19931.28,0.0,0.0,0.0,19931.28,0.0,17100.0,0.0,17100.0,125.4,0.0,0.0,0.0,36799.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19931.28,36674.48,0.0,0.0,04/23/2024
"DART, DANIEL",DEM,CHALLENGER,159281.56,156177.16,2904.4,121074.21,09/30/2024,259 NASSAU STREET,621,PRINCETON,NJ,8542,37250.0,906.0,38156.0,0.0,0.0,0.0,38156.0,0.0,121074.21,0.0,121074.21,51.35,0.0,0.0,0.0,156127.16,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38156.0,156075.81,0.0,0.0,01/01/2024
"BRINSON, MONICA EVETTE",REP,CHALLENGER,168.15,168.15,0.0,0.0,12/31/2023,230 ANDERSON STREET,230 ANDERSON STREET APT 5K,HACKENSACK,NJ,7601,0.0,168.0,168.15,0.0,0.0,0.0,168.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.15,168.15,0.0,0.0,07/01/2023
"VALDES, ANTHONY",REP,CHALLENGER,6299.33,3697.44,2601.89,0.0,10/16/2024,6000 MONROE PARK PLACE,UNIT 11,WEST NEW YORK,NJ,7093,5560.22,639.11,6199.33,0.0,0.0,100.0,6299.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299.33,3697.44,0.0,0.0,04/01/2024
"CRNKOVICH, KAREN",REP,CHALLENGER,159497.31,133696.4,25800.91,18646.9,09/30/2024,6709 W. 119TH ST.,STE. 224,OVERLAND PARK,KS,66209,102240.29,20257.27,122497.56,13500.0,0.0,23499.75,159497.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117761.04,0,0.0,0.0,0.0,0.0,0.0,10935.36,0.0,5000.0,15935.36,0.0,143561.95,117761.04,0.0,0.0,04/01/2023
"DEL ROSAL ISAIS, LUISA MARIA",REP,OPEN,346108.19,346108.19,0.0,0.0,05/15/2024,3108 OLD DENTON RD,SUITE 115-101,CARROLLTON,TX,75007,281416.98,5874.54,287291.52,20000.0,0.0,38816.67,346108.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273558.19,0,0.0,0.0,0.0,0.0,0.0,69425.0,0.0,0.0,69425.0,3125.0,276683.19,273558.19,0.0,0.0,10/01/2023
"MELIUS, SHANA",DEM,CHALLENGER,13126.71,9755.31,4871.4,10000.0,06/30/2024,8 LOMBARDY ST,UNIT 122,NEWARK,NJ,7102,3126.71,0.0,3126.71,0.0,0.0,0.0,3126.71,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,9755.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126.71,9755.31,1500.0,0.0,04/01/2024
"SIMITIAN, S JOSEPH",DEM,OPEN,1627510.99,2135239.55,62643.17,265329.0,09/30/2024,20 PARK ROAD ,SUITE E,BURLINGAME,CA,94010,968299.0,89050.69,1057349.69,14450.0,0.0,0.0,1071799.69,0.0,250000.0,0.0,250000.0,2662.78,0.0,0.0,303048.52,1772618.95,0,0.0,0.0,0.0,0.0,0.0,118505.0,0.0,0.0,118505.0,244115.6,953294.69,1769956.17,570371.73,0.0,01/01/2023
"CHAVEZ-DEREMER, LORI",REP,INCUMBENT,5698141.84,5094032.87,613570.39,303477.56,10/16/2024,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,2010659.67,616599.6,2627259.27,1950126.79,11500.0,0.0,4588886.06,1068099.67,0.0,0.0,0.0,3172.94,0.0,0.0,37983.17,4872003.18,0,0.0,477.58,91522.44,0.0,91522.44,18767.33,0.0,1600.0,20367.33,109662.34,4568518.73,4868830.24,9461.42,0.0,01/01/2023
"SHERMAN, BRAD",DEM,INCUMBENT,1868493.74,1009149.43,3828116.92,10.08,10/16/2024,777 S. FIGUEROA STREET,SUITE 4050,LOS ANGELES,CA,90017,987267.44,19636.93,1006904.37,784549.01,0.0,0.0,1791453.38,0.0,0.0,0.0,0.0,240.3,0.0,0.0,76800.06,629325.43,0,0.0,0.0,0.0,0.0,0.0,11200.0,0.0,11000.0,22200.0,357624.0,1769253.38,629085.13,2968772.61,0.0,01/01/2023
"LEAGER, THOMAS CHARLES MR.",IND,CHALLENGER,23776.0,23600.0,216.54,66.0,10/16/2024,420 W. WILSON ST.,APT L4,MADISON,WI,53703,23550.0,160.0,23710.0,0.0,0.0,0.0,23710.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,23600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23710.0,23600.0,0.0,0.0,04/01/2022
"LUDWIG, THOMAS CHARLES",REP,OPEN,42578.1,42578.1,0.0,20000.0,05/15/2024,150 SECATOGUE AVENUE,APT 3B,FARMINGDALE,NY,11735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.1,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,22578.1,0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,22578.1,0.0,0.0,07/01/2023
"LEIB, BRYAN",REP,CHALLENGER,73346.38,72603.28,743.1,10500.0,09/30/2024,3501 N OCEAN DR,VILLA 7,HOLLYWOOD,FL,33019,62345.92,500.0,62845.92,0.0,0.0,0.0,62845.92,0.0,10500.0,0.0,10500.0,0.0,0.0,0.0,0.46,70903.28,0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,61145.92,70903.28,0.0,0.0,04/19/2024
"MYRICK, JOHN",REP,OPEN,8019.23,7359.23,660.0,0.0,06/30/2024,9801 LANHAM SEVERN ROAD,PO BOX 191,LANHAM,MD,20703,250.0,310.0,560.0,0.0,0.0,7459.23,8019.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7359.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019.23,7359.23,0.0,0.0,01/01/2024
"BLAIR, RAYMOND J JR",REP,OPEN,43373.9,43373.9,0.0,0.0,04/30/2024,4519 WOODRUFF RD,STE 4-1030,COLUMBUS,GA,31904,17449.41,52.06,17501.47,0.0,0.0,10872.43,28373.9,0.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,43373.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28373.9,43373.9,0.0,0.0,01/01/2024
"WEINROTH, ROBERT S.",REP,CHALLENGER,370460.38,369905.54,554.84,152618.91,10/16/2024,200 S.E. MIZNER BLVD.,UNIT 304,BOCA RATON,FL,33432,202838.61,11282.67,214121.28,0.0,0.0,6339.1,220460.38,0.0,150000.0,0.0,150000.0,0.0,0.0,0.0,0.0,345105.54,0,0.0,0.0,0.0,0.0,0.0,24800.0,0.0,0.0,24800.0,0.0,195660.38,345105.54,0.0,0.0,01/01/2024
"WINN, KATHLEEN",REP,CHALLENGER,286228.13,286327.71,-99.58,95667.0,09/30/2024,8987 E. TANQUE VERDE,#309-420,TUCSON,AZ,85749,124081.5,17044.03,141125.53,0.0,0.0,38395.97,179521.5,0.0,95667.0,0.0,95667.0,11039.63,0.0,0.0,0.0,259729.86,0,0.0,0.0,0.0,0.0,0.0,25597.85,0.0,0.0,25597.85,1000.0,153923.65,248690.23,0.0,0.0,10/01/2023
"FRANZESE, DANIEL JOHN",REP,CHALLENGER,1776943.98,1769534.24,15390.61,2541357.57,11/25/2024,3140 S OCEAN BLVD,APT. 207-S,PALM BEACH,FL,33480,368485.1,24160.69,392645.79,2500.0,1225.0,228.99,396599.78,0.0,1379000.0,0.0,1379000.0,1344.2,0.0,0.0,0.0,1748272.89,0,0.0,0.0,0.0,0.0,0.0,3587.35,0.0,0.0,3587.35,17674.0,393012.43,1746928.69,7980.87,0.0,01/01/2023
"JENKINS, COLBY C",REP,CHALLENGER,506601.55,507811.15,-1209.6,0.0,09/30/2024,180 N MAIN ST,#1302,ST GEORGE,UT,84770,397662.93,43412.27,441075.2,27500.0,0.0,0.0,468575.2,31006.37,0.0,0.0,0.0,7019.98,0.0,0.0,0.0,475017.52,0,0.0,0.0,0.0,0.0,0.0,16463.63,0.0,0.0,16463.63,16330.0,452111.57,467997.54,0.0,0.0,10/01/2023
"WIGGINS, CHRISTOPHER BLAKE",DEM,CHALLENGER,1260.0,2512.0,426.88,0.0,02/14/2024,8704 SOUTH SEPULVEDA CODE,#1061,LOS ANGELES,CA,90045,1160.0,0.0,1160.0,0.0,0.0,100.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,2512.0,575.08,0.0,06/28/2023
"KEOUGH, STEVE",DEM,CHALLENGER,28692.87,29040.01,-1056.67,6050.06,02/14/2024,10422 HUEBNER RD.,APT. 2609,SAN ANTONIO,TX,78240,20052.81,1890.0,21942.81,0.0,0.0,700.0,22642.81,0.0,6050.06,0.0,6050.06,0.0,0.0,0.0,0.0,23790.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,22642.81,23790.01,0.0,0.0,07/01/2023
"TORRES, RUTH MS.",DEM,CHALLENGER,37449.13,31050.91,6408.58,16530.0,10/16/2024,3330 N GALLOWAY AVE,STE 304 PMB 131,MESQUITE,TX,75150,14826.5,7322.63,22149.13,0.0,0.0,0.0,22149.13,0.0,5300.0,10000.0,15300.0,0.0,0.0,0.0,0.0,31050.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22149.13,31050.91,10.36,0.0,01/01/2023
"EPPLER, SAM",DEM,CHALLENGER,1006149.98,887671.86,118478.12,0.0,10/16/2024,3419 WESMINSTER AVE,BOX 268,DALLAS,TX,75205,858495.72,134843.37,993339.09,12750.0,0.0,0.0,1006089.09,0.0,0.0,0.0,0.0,60.89,0.0,0.0,0.0,878679.36,0,0.0,0.0,0.0,0.0,0.0,4992.5,0.0,0.0,4992.5,4000.0,1001096.59,878618.47,0.0,0.0,04/01/2023
"PREMPEH, WILLIAM SREBOE",REP,OPEN,40376.61,29722.56,9894.22,4000.0,10/16/2024,96 BUTLER STREET,3RD FLOOR,PATERSON,NJ,7524,26288.0,14088.61,40376.61,0.0,0.0,0.0,40376.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29722.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40376.61,29722.56,29058.91,0.0,01/01/2023
"FITZGERALD, KRIS",DEM,CHALLENGER,18066.31,17405.85,411.38,0.0,05/21/2024,13046 RACE TRACK ROAD,SUITE 248,TAMPA,FL,33626,15438.14,2604.17,18042.31,0.0,0.0,0.0,18042.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17405.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18042.31,17405.85,0.0,0.0,07/01/2023
"MAIA-CUSICK, SHIRLEY",REP,OPEN,401129.89,394361.76,6768.13,330500.0,09/30/2024,555 HIGH STREET,STE. 9  NUM. 1080,MT. HOLLY,NJ,8060,33404.6,37225.29,70629.89,0.0,0.0,0.0,70629.89,0.0,330500.0,0.0,330500.0,0.0,0.0,0.0,0.0,394361.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70629.89,394361.76,0.0,0.0,10/12/2023
"CURRY, KELLEN",REP,OPEN,465250.71,395188.51,70062.2,0.0,09/30/2024,209 GLEN COVE RD,SUITE 630,CARLE PLACE,NY,11514,351143.65,63700.53,414844.18,19606.53,0.0,20000.0,454450.71,0.0,5500.0,0.0,5500.0,300.0,0.0,0.0,5000.0,309613.51,0,0.0,0.0,5500.0,0.0,5500.0,49900.0,0.0,20000.0,69900.0,10175.0,384550.71,309313.51,0.0,0.0,04/01/2023
"FRATTO, JOHN ROBERT",REP,CHALLENGER,37786.81,34483.42,3303.39,7705.0,09/30/2024,6305 NAPLES BLVD,STE 1274,NAPLES,FL,34109,25870.79,4211.02,30081.81,0.0,0.0,0.0,30081.81,0.0,7705.0,0.0,7705.0,0.0,0.0,0.0,0.0,24583.42,0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,9900.0,0.0,20181.81,24583.42,0.0,0.0,02/23/2024
"ANTANI, NIRAJ JAIMINI",REP,OPEN,756549.98,756523.55,26.43,149016.62,09/30/2024,8547 WHITE CEDAR DRIVE,UNIT 321,MIAMISBURG,OH,45342,704949.11,14771.88,719720.99,30500.0,2000.0,0.0,752220.99,0.0,0.0,0.0,0.0,4328.99,0.0,0.0,0.0,747610.55,0,0.0,2000.0,0.0,0.0,0.0,5252.0,0.0,1000.0,6252.0,661.0,745968.99,743281.56,0.0,0.0,10/01/2023
"GRIFFIN, JAMES BRIAN MR.",REP,OPEN,100.0,227.09,1872.91,2000.0,12/31/2023,16835 ALGONQUIN STREET,SUITE 337,HUNTINGTON BEACH,CA,92649,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.09,100.0,0.0,0.0,0.0,04/01/2023
"SPALDING, CARLA A",REP,CHALLENGER,742967.34,738160.73,17726.4,73442.82,09/30/2024,205 S FEDERAL HWY,PMB 193,DEERFIELD BEACH,FL,334414161,272411.14,446398.26,718809.4,0.0,0.0,0.0,718809.4,0.0,0.0,0.0,0.0,5380.48,0.0,0.0,18777.46,722229.73,0,0.0,5180.0,0.0,0.0,0.0,10751.0,0.0,0.0,10751.0,0.0,708058.4,716849.25,12919.79,0.0,01/01/2023
"LATIMER, MACKENZIE",REP,CHALLENGER,30163.26,25316.18,2523.09,4264.7,02/14/2024,3200 COLONIAL PARKWAY,APT. 423,BELTON,TX,76513,23476.61,2268.25,25744.86,153.7,0.0,0.0,25898.56,0.0,4264.7,0.0,4264.7,0.0,0.0,0.0,0.0,25066.18,0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,0.0,25648.56,25066.18,0.0,0.0,07/01/2023
"KAVANAUGH, DOMINICK",REP,OPEN,528366.13,528366.13,0.0,0.0,06/30/2024,235 N BURKHARDT RD,NUM 1029,EVANSVILLE,IN,47715,24171.61,3194.52,27366.13,1000.0,0.0,0.0,28366.13,0.0,500000.0,0.0,500000.0,0.0,0.0,0.0,0.0,526638.14,0,0.0,0.0,0.0,1727.99,1727.99,0.0,0.0,0.0,0.0,0.0,28366.13,526638.14,0.0,0.0,01/01/2024
"CRUZ, GINGER",DEM,CHALLENGER,613992.18,591682.74,7488.81,200000.0,10/16/2024,288 WESTERN BLVD.,APT 1006,TAMUNING,GU,96913,144021.0,15040.96,159061.96,4500.0,0.0,250000.0,413561.96,0.0,200000.0,0.0,200000.0,430.22,0.0,0.0,0.0,591682.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413561.96,591252.52,0.0,0.0,01/01/2024
"WALKER, TROY ZAKARI",DEM,CHALLENGER,705.0,675.66,-105.66,0.0,05/22/2024,900 S VALLEY VIEW BLVD,SUITE 195,LAS VEGAS,NV,89107,350.0,255.0,605.0,0.0,0.0,100.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,675.66,0.0,0.0,01/01/2023
"BASHIR, AARON",REP,CHALLENGER,17581.37,12071.79,6329.58,1495.0,10/16/2024,2217 GLENVIEW STREET,2217 GLENVIEW STREET,PHILADELPHIA,PA,19149,5225.81,3629.14,8854.95,7000.0,0.0,0.0,15854.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.42,10371.79,0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500.0,1200.0,15354.95,10371.79,820.0,0.0,07/01/2024
"STRICKLAND, MARILYN",DEM,INCUMBENT,1957103.88,1753705.48,661350.67,50000.0,10/16/2024,4250 MARTIN WAY E,"STE 105, PMB 163",OLYMPIA,WA,98516,1040884.23,71310.64,1112194.87,838374.58,48.32,0.0,1950617.77,0.0,0.0,0.0,0.0,6313.31,0.0,0.0,172.8,1071604.41,0,0.0,35000.0,0.0,0.0,0.0,5848.0,0.0,4100.0,9948.0,637153.07,1940669.77,1065291.1,457952.27,0.0,01/01/2023
"BAREEBE, QUINCY",DEM,CHALLENGER,271277.22,271063.11,214.11,209665.22,09/30/2024,1121 ANNAPOLIS RD,#158,ODENTON,MD,21113,38390.0,23222.0,61612.0,0.0,0.0,0.0,61612.0,0.0,209665.22,0.0,209665.22,0.0,0.0,0.0,0.0,269213.11,0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,1700.0,150.0,59912.0,269213.11,0.0,0.0,11/02/2023
"SWEENEY, JOSEPH J",IND,CHALLENGER,15515.0,14154.2,1360.8,21016.74,09/30/2024,5653 STONERIDGE DRIVE,SUITE 121,PLEASANTON,CA,94588,13645.0,1870.0,15515.0,0.0,0.0,0.0,15515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14129.2,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,15490.0,14129.2,0.0,0.0,01/01/2023
"FEUER, MICHAEL",DEM,OPEN,1491487.45,1493442.45,0.0,34751.63,06/30/2024,16633 VENTURA BLVD.,1008,ENCINO,CA,91436,1384208.9,32895.75,1417104.65,8099.0,200.0,0.0,1425403.65,0.0,50785.0,0.0,50785.0,0.0,0.0,0.0,15298.8,1449992.19,0,0.0,0.0,16033.37,0.0,16033.37,19620.0,0.0,2000.0,21620.0,5796.89,1403783.65,1449992.19,0.0,0.0,01/01/2023
"MOSS, RICHARD",REP,OPEN,757656.26,757656.26,0.0,738668.59,05/20/2024,721 W 13TH STREET,STE 208,JASPER,IN,47546,11435.75,1220.51,12656.26,0.0,0.0,0.0,12656.26,0.0,745000.0,0.0,745000.0,0.0,0.0,0.0,0.0,751324.85,0,0.0,0.0,6331.41,0.0,6331.41,0.0,0.0,0.0,0.0,0.0,12656.26,751324.85,0.0,0.0,01/01/2024
"COOPER, KELLY",REP,CHALLENGER,671954.14,625732.06,104966.27,661310.76,10/16/2024,PO BOX 43,101 COLORADO STREET,CHANDLER,CA,85244,498169.52,66165.0,564334.52,40964.0,0.0,797.49,606096.01,13155.21,50214.04,0.0,50214.04,2488.88,0.0,0.0,0.0,605234.63,0,0.0,4286.96,10250.24,0.0,10250.24,5960.23,0.0,0.0,5960.23,0.0,600135.78,602745.75,58744.19,0.0,01/01/2023
"SMITH, QUACY L",DEM,CHALLENGER,229029.4,201970.06,36597.73,64410.0,10/16/2024,3101 NORTH CENTRAL AVENUE,SUITE 690,PHOENIX,AZ,85012,83595.42,54601.71,138197.13,5000.0,0.0,5267.5,148464.63,0.0,77910.0,0.0,77910.0,0.0,0.0,0.0,2654.77,188270.06,0,0.0,200.0,13500.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,148464.63,188270.06,0.0,0.0,04/29/2023
"WILKS, ALTIMONT",DEM,OPEN,3375.0,3169.64,205.36,0.0,09/30/2024,25 EAST ANTIETAM,UNIT 3,HAGERSTOWN,MD,21742,3300.0,75.0,3375.0,0.0,0.0,0.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,3169.64,0.0,0.0,01/01/2024
"HANLON, DANIEL",REP,CHALLENGER,0.0,0.0,0.0,0.0,03/29/2024,33 OFFICE PARK ROAD,SUITE 4 #233,HILTON HEAD ISLAND,SC,29928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/01/2024
"ANDERSON, QUENTIN ANTHONY",DEM,CHALLENGER,34074.69,33334.0,-820.62,0.0,10/16/2024,621 LAUREL STREET,APT. 5,BATON ROUGE,LA,70802,10701.2,4020.03,14721.23,0.0,0.0,19353.46,34074.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33334.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34074.69,33334.0,0.0,0.0,02/01/2024
"VALADAO, DAVID",REP,INCUMBENT,4605340.1,3744004.38,909774.29,0.0,10/16/2024,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,1290631.42,115022.51,1405653.93,2068074.65,20000.0,0.0,3493728.58,1079449.69,0.0,0.0,0.0,0.0,0.0,0.0,32161.83,3697171.04,0,0.0,0.0,0.0,0.0,0.0,27508.34,0.0,6700.0,34208.34,12625.0,3459520.24,3697171.04,48438.57,0.0,01/01/2023
"LINCOLN, KEVIN J II",REP,CHALLENGER,2045036.24,1858559.61,186476.63,29921.4,10/16/2024,10940 TRINITY PARKWAY,STE C-153,STOCKTON,CA,95219,1046802.29,168669.61,1215471.9,408075.0,5000.0,0.0,1628546.9,416010.91,0.0,0.0,0.0,478.43,0.0,0.0,0.0,1820595.4,0,0.0,0.0,0.0,0.0,0.0,30079.27,0.0,300.0,30379.27,7584.94,1598167.63,1820116.97,0.0,0.0,01/01/2023
"KRAMER, ANNA CHENG",REP,CHALLENGER,157858.61,141004.01,16854.6,18400.0,10/16/2024,1180 SAN CARLOS AVENUE,NO. 207,SAN CARLOS,CA,94070,107272.75,29998.0,137270.75,0.0,992.86,1100.0,139363.61,0.0,18400.0,0.0,18400.0,95.0,0.0,0.0,0.0,139479.01,0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,1200.0,325.0,138163.61,139384.01,0.0,0.0,07/01/2023
"HURT, MARK",REP,CHALLENGER,176231.58,176231.58,0.0,0.0,08/01/2024,14701 CUMBERLAND RD,STE 105,NOBLESVILLE,IN,46060,96560.0,20122.0,116682.0,2100.0,0.0,47649.58,166431.58,0.0,0.0,9800.0,9800.0,0.0,0.0,0.0,0.0,165231.58,0,0.0,0.0,0.0,9800.0,9800.0,1200.0,0.0,0.0,1200.0,0.0,165231.58,165231.58,0.0,0.0,10/01/2023
"WALLACE, DAVID DRAIN II",REP,OPEN,14345.0,14441.87,0.0,70432.08,09/30/2024,9 WESTMINSTER SHOPPING CTR,SUITE 105,WESTMINSTER,MD,21157,8150.0,3495.0,11645.0,0.0,0.0,0.0,11645.0,0.0,2700.0,0.0,2700.0,0.0,0.0,0.0,0.0,14173.95,0,0.0,0.0,267.92,0.0,267.92,0.0,0.0,0.0,0.0,0.0,11645.0,14173.95,96.87,0.0,01/01/2023
"SCOTT, JUSTIN NATHANIEL",REP,CHALLENGER,10564.29,10564.29,0.0,0.0,09/30/2024,201 MILL ST,PO BOX 1662,WALTERBORO,SC,29488,9789.11,775.0,10564.11,0.0,0.0,0.0,10564.11,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.01,10561.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,10564.11,10561.26,0.0,0.0,01/01/2024
"TAYLOR-YOUNG, RHODA RENEE MS.",IND,CHALLENGER,1055.0,1266.62,0.0,0.0,09/30/2024,121 PRICE STREET,SUITE 204,VIRGINIA BEACH,VA,23462,1000.0,55.0,1055.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.62,0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,1025.0,0.0,30.0,241.62,0.0,0.0,04/01/2024
"TODD, TERRIS EUGENE",REP,OPEN,30318.65,17183.54,13135.11,16110.0,09/30/2024,485 HARBOR SIDE STREET,#212,WOODBRIDGE,VA,22191,10167.41,4041.24,14208.65,0.0,0.0,0.0,14208.65,0.0,16110.0,0.0,16110.0,0.0,0.0,0.0,0.0,17183.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14208.65,17183.54,0.0,0.0,10/07/2023
"MICCO, VINCENT MR",REP,OPEN,18943.0,34837.46,0.0,0.0,09/30/2023,440 RIDGE RD,2R,NORTH ARLINGTON,NJ,7031,15398.0,3545.0,18943.0,0.0,0.0,0.0,18943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34837.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18943.0,34837.46,15894.46,0.0,01/01/2023
"VINE, MELISSA",DEM,CHALLENGER,165417.16,165417.16,0.0,0.0,06/20/2024,900 KEOSAUQUA WAY,SUITE 333,DES MOINES,IA,50309,121113.77,42743.39,163857.16,1000.0,250.0,310.0,165417.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161236.18,0,0.0,0.0,0.0,0.0,0.0,3345.0,0.0,0.0,3345.0,835.98,162072.16,161236.18,0.0,0.0,10/01/2023
"RASHID, QASIM",DEM,CHALLENGER,1000589.33,1000876.55,-287.22,123576.23,09/30/2024,1552 SOUTH ROUTE 59,#1333,NAPERVILLE,IL,60564,700302.85,292192.1,992494.95,5000.0,0.0,3022.0,1000516.95,0.0,0.0,0.0,0.0,72.38,0.0,0.0,0.0,956364.76,0,0.0,0.0,0.0,0.0,0.0,38808.0,0.0,0.0,38808.0,5703.79,961708.95,956292.38,0.0,0.0,07/05/2023
"BARRY, MEGAN",DEM,OPEN,1187556.87,1036039.89,151516.98,0.0,10/16/2024,73 WHITE BRIDGE RD,STE 103 BOX 353,NASHVILLE,TN,37205,939482.84,217611.53,1157094.37,30462.5,0.0,0.0,1187556.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934872.74,0,0.0,0.0,0.0,0.0,0.0,3897.15,0.0,0.0,3897.15,97270.0,1183659.72,934872.74,0.0,0.0,12/06/2023
