Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"BISH, CHRISTINE",REP,CHALLENGER,167216.02,163840.75,3453.53,36889.5,10/16/2024,8121 GOLDEN VISTA WAY,,ANTELOPE,CA,95843,116960.28,41104.74,158065.02,0,0,500,158565.02,0,6790,0,6790,1661,0,0,200,153538.7,0,0,0,8202.05,0,8202.05,2100,0,0,2100,0,156465.02,151877.7,28.26,0,01/01/2023
"MCCALLIAN, RANDI MCCALLIAN",DEM,CHALLENGER,49686.25,52668.56,5426.57,0,10/16/2024,21910 COUNTY ROAD 7670,,NEWBURG,MO,65550,17275,27417.26,44692.26,1949.99,8,0,46650.25,0,3000,0,3000,0,0,0,36,49432.56,0,0,0,3000,0,3000,200,0,0,200,36,46450.25,49432.56,8408.88,0,01/01/2023
"JOHNSON, ELIZABETH",DEM,CHALLENGER,30915.66,3749.31,32522.33,9883.1,10/16/2024,P.O. BOX 1404,,STATESBORO,GA,30459,20311,10604.07,30915.07,0,0,0,30915.07,0,0,0,0,0.59,0,0,0,3713.31,0,0,0,0,0,0,0,0,0,0,36,30915.07,3712.72,812.98,0,01/01/2023
"ARENHOLZ, ASHLEY HINSON",REP,INCUMBENT,5257599.47,3364253.95,1961795.03,0,10/16/2024,PO BOX 811,,MARION,TX,52302,2212262.6,831892.01,3044154.61,1422306.52,5000,0,4471461.13,768327.59,0,0,0,17515.02,0,0,295.73,3103853.95,0,0,0,0,0,0,12400,0,0,12400,248000,4459061.13,3086338.93,68449.51,0,01/01/2023
"CYSEWSKI, MASON",W,OPEN,0,0,0,0,,2704 91/2 AV SE,,COURTENAY,ND,58426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FEENSTRA, RANDALL",REP,INCUMBENT,4177372.27,3987057.42,1214003.53,0,10/16/2024,641 2ND ST,,HULL,IA,512397323,1470083.8,567292.99,2037376.79,1916315.07,5000,0,3958691.86,131473.06,0,0,0,24191.28,0,0,63016.07,3721271.08,0,0,143335,0,0,0,20069.33,0,14000,34069.33,88382.01,3924622.53,3697079.8,1023688.68,0,01/01/2023
"QUIGLEY, MIKE",DEM,INCUMBENT,1040411.39,1034727.2,1191144.53,0,10/16/2024,1025 W. ADDISON STREET,APT 515,CHICAGO,IL,60613,335750.56,13169.96,348920.52,678487.5,0,0,1027408.02,0,0,0,0,13003.37,0,0,0,668177.2,0,0,0,0,0,0,250,0,0,250,366300,1027158.02,655173.83,1185460.34,0,01/01/2023
"DARDZINSKI, CHRISTOPHER",TX,CHALLENGER,0,0,0,0,,1359 CHANDLER AVE,,LINCOLN PARK,MI,481462009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOUGH, BRUCE",REP,OPEN,708511.17,708511.17,0,360346.18,01/31/2024,420 EAST SOUTH TEMPLE,STE 390,SALT LAKE CITY,UT,84111,311750,2814.99,314564.99,3500,0,100,318164.99,0,390346.18,0,390346.18,0,0,0,0,652111.17,0,0,0,30000,0,30000,26400,0,0,26400,0,291764.99,652111.17,0,0,04/01/2023
"MACE, NANCY",REP,INCUMBENT,2889260.72,2476305.28,623916.26,100,10/16/2024,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,648439.3,369081.61,1017520.91,543500,0,0,1561020.91,1325846.34,0,0,0,180,0,0,2213.47,2457370.28,0,0,0,0,0,0,13485,0,5200,18685,250,1542335.91,2457190.28,210960.82,0,01/01/2023
"BINDA, JOSHUA",DEM,CHALLENGER,4634.88,3234,1900.88,0,06/30/2024,9900 12TH AVE W,APT P207,EVERETT,WA,98204,2000,2634.88,4634.88,0,0,0,4634.88,0,0,0,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,0,0,0,4634.88,3234,500,0,04/01/2024
"SHETH, NIRAV",REP,CHALLENGER,26855,30401.04,3757.96,0,07/31/2024,6214 15TH ST NE,,TACOMA,WA,98422,20850,6005,26855,0,0,0,26855,0,0,0,0,0,0,0,0,30401.04,0,0,0,0,0,0,0,0,0,0,0,26855,30401.04,0,0,07/01/2023
"BONDAR, PAUL L",REP,CHALLENGER,5720498.25,5631744.57,88753.68,5621690.26,09/30/2024,3213 RUTHERFORD WAY,,NORMAN,OK,73072,15450,4566,20016,0,0,30895.24,50911.24,0,5621690.26,0,5621690.26,47896.75,0,0,0,5595544.57,0,0,0,0,0,0,0,0,0,0,36200,50911.24,5547647.82,0,0,01/01/2024
"DESJARLAIS, SCOTT HON.",REP,INCUMBENT,257908.25,222875.83,351095.05,0,10/16/2024,639 SWEETENS COVE RD,,SOUTH PITTSBURG,TN,373806414,119760,2347.75,122107.75,135600,0,0,257707.75,0,0,0,0,200.5,0,0,0,159075.83,0,0,0,0,0,0,0,0,0,0,63800,257707.75,158875.33,316062.63,0,01/01/2023
"TENNEY, CLAUDIA",REP,INCUMBENT,2751583.63,2484837.03,328195.94,0,10/16/2024,PO BOX 378,,VICTOR,NY,14564,931572.63,518192.07,1449764.7,1119264.09,0,0,2569028.79,182487.67,0,0,0,67.17,0,0,0,2204734.89,0,0,3296.14,0,0,0,0,0,0,0,276806,2569028.79,2204667.72,61449.34,0,01/01/2023
"WAGENHAUSER, DAVID",DEM,CHALLENGER,92140.49,35983.61,56156.88,700,10/16/2024,101 VIRGINIA ST.,,WATERLOO,NY,13165,33835,45978.99,79813.99,5498.2,5550,0,90862.19,0,700,0,700,578.3,0,0,0,35158.61,0,0,0,0,0,0,500,0,0,500,325,90362.19,34580.31,0,0,10/01/2023
"KENNEDY, TIMOTHY",DEM,INCUMBENT,2543604.88,2147670.26,395934.62,0,10/16/2024,PO BOX 536,,BUFFALO,NY,14201,1679221.94,101254.4,1780476.34,702730.14,0,0,2483206.48,58962.93,0,0,0,1435.47,0,0,0,1785991.52,0,0,0,0,0,0,38850,0,2300,41150,320528.74,2442056.48,1784556.05,0,0,11/14/2023
"TAYLOR, DAVID",REP,OPEN,2202089.59,2101631.13,100458.46,1725000,10/16/2024,509 CHAPEL RD,,AMELIA,OH,45102,278270.48,24492.71,302763.19,161500,0,1326.4,465589.59,11500,1725000,0,1725000,0,0,0,0,2074481.13,0,0,0,0,0,0,200,0,0,200,26950,465389.59,2074481.13,0,0,10/01/2023
"HUDSON, RICHARD L. JR.",REP,INCUMBENT,3651179.47,4433979.28,653163.25,0,10/16/2024,PO BOX 1875,,SOUTHERN PINES,NC,28388,1042599.06,153990.76,1196589.82,1873275,0,0,3069864.82,534642.68,0,0,0,3719.85,0,0,42952.12,2650509.15,0,0,6620.13,0,0,0,-7700,0,7000,-700,1777550,3070564.82,2646789.3,1435963.06,0,01/01/2023
"HARRIGAN, PAT",REP,OPEN,1640356.96,1245122.65,469281.92,503000,10/16/2024,PO BOX 97275,,RALEIGH,NC,276247275,658199.91,133604.94,791804.85,303300,0,0,1095104.85,34038.56,503000,0,503000,738.14,0,0,7475.41,1185495.05,0,0,0,50000,0,50000,8077.6,0,0,8077.6,1550,1087027.25,1184756.91,74047.61,0,01/01/2023
"MEEKS, JANAI S.O",NON,CHALLENGER,0,0,0,0,,2171 FIG LANE,200,CORNING,CA,96021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MEEKS, JANAI SO",NON,CHALLENGER,0,0,0,0,,2171 FIG LANE,200,CORNING,CA,96021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TAYLOR, MATTHEW EDWARD",NPA,CHALLENGER,0,0,0,0,,7218 TURKEY CREEK RD,,PLANT CITY,FL,33567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WILSON, BRUCE RANSON",IND,CHALLENGER,0,0,0,0,,2222 WOODFORD RD,,NORTH,SC,29112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FRIZZELL, JAMES KIETH MR SR",IND,OPEN,0,0,0,0,,2058 SOUTH 37 ROAD,,CADILLAC,MI,49601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MINK, AUSTIN JAMES",IND,CHALLENGER,0,0,0,0,,638 THOMPSON AVE,,WINTHROP HARBOR,IL,60096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BYLENGA, NOLAN EDWARD",DEM,OPEN,0,0,0,0,,434 SW COLLEGE STREET,501A,PORTLAND,OR,97201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BELL, EVAN",DEM,OPEN,0,0,0,0,,4048 HOBART AVE,,SAN JOSE,CA,95127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"AREVALO, NORMAN",IND,CHALLENGER,0,0,0,0,,2600 CRYSTAL DR.,,ARLINGTON,VA,22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HUBER, RAIPH R",REP,CHALLENGER,0,0,0,0,,2655 BELMONT ST,,EUGENE,OR,97404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RICHARDSON, JONATHAN",DEM,CHALLENGER,0,0,0,0,,',,LEXINGTON,KY,40511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CAPPARELL, CHRISTOPHER PAUL",DEM,CHALLENGER,0,0,0,0,,3500 QUINN RIDGE DRIVEP,,SNELLVILLE,GA,30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KEPHART, STEPHEN JOSEPH MR",REP,CHALLENGER,0,0,0,0,,4420 BOWLING ST SW,,CEDAR RAPIDS,IA,52404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KREBAUM, WILLIAM B",LIB,CHALLENGER,0,0,0,0,,1131 N MAPLE RD APT 220,,ANN ARBOR,MI,48103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BRUNETTIIS, STEFANIA MS.",REP,CHALLENGER,0,0,0,0,,943 MORRIS PARK AVENUE,,BRONX,NY,10462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PERALES JR, MARIO A",LIB,CHALLENGER,0,0,0,0,,2015 SCHILLER ST,,MUSCATINE,IA,52761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"NELSON, PRESTON",DEM,CHALLENGER,0,0,0,0,,220 WEST SAINT LOUIS STREET,APT. A,LEBANAON,IL,62254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CASGRAUX (MOORE), COURTNEY E.",DEM,CHALLENGER,0,0,0,0,,105 NE 6TH AVE,,PORTLAND,OR,97211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RAMIREZ MORALES, VIVIANA",REP,CHALLENGER,0,0,0,0,,URB SANTA ROSA,57-22 CALLE BOUNDARY,BAYAMON,PR,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TODD, BOB",REP,CHALLENGER,0,0,0,0,,5004 NE 6TH AVE,,PORTLAND,OR,97211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DUDLEY, STEPHEN PAUL",IND,CHALLENGER,0,0,0,0,,2006 CATAMARAN DR,,LEAGUE CITY,TX,77573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BEEBE, JASON",REP,CHALLENGER,0,0,0,0,,3210 NE YELLOWPINE ROAD,,PRINEVILLE,OR,97754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RAND, RACHEL LYDIA",DEM,OPEN,0,0,0,0,,4585 SW JULIA STREET,,PORTLAND,OR,97221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MCGUIRE, SEAN THOMAS",DEM,CHALLENGER,0,0,0,0,,120 SOUTH FORTNER AVENUE LOT 7,,LAKELAND,FL,33801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PRESTON, JOSEPH EDWARD",DEM,OPEN,0,0,0,0,,10465 JORDAN PARKWAY,,N. PRINCE GEORGE,VA,23860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MALONE, YEHANNA JOAN M M",REP,CHALLENGER,0,0,0,0,,1140 N CAPITOL STREET NW SUITE 504,,WASHINGTON,DC,20002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MCQUEEN, ELDON DAN",IND,CHALLENGER,0,0,0,0,,110 E HOUSTON ST 7TH FLOOR,,SAN ANTONIO,TX,78205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"AZEVEDO, LARRY D",DEM,CHALLENGER,0,0,0,0,,7401 EUCALYPTUS RD,,DOS PALOS,CA,93620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LEON, JIMMY",REP,CHALLENGER,0,0,0,0,,"1721 SOUTH WW WHITE RD, #120-8125",,SAN ANTONIO,TX,78220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BURCH, DAVID A.",REP,CHALLENGER,0,0,0,0,,220 SALEM HEIGHTS AVE S,,SALEM,OR,97302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WELLS, MAY ALICE CATHERINE",IND,CHALLENGER,0,0,0,0,,811 W 7TH STREET,1200,LOS ANGELES,CA,90017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MCCAY, JAMES M MR. JR.",IND,CHALLENGER,0,0,0,0,,1595 WENASOGA RD,,CORINTH,MS,38834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BAILEY, DARREN",REP,CHALLENGER,639860.58,639860.48,0.1,214800,10/16/2024,6121 XENIA IOLA RD,,XENIA,IL,62899,353453.82,65451.76,418905.58,5355,0,600,424860.58,0,215000,0,215000,0,0,0,0,584875.99,0,0,0,200,0,200,52594.49,0,0,52594.49,2190,372266.09,584875.99,0,0,07/01/2023
"MOORE, SCOTTY",REP,CHALLENGER,58506.44,60464.27,0,0,06/30/2023,838 RIVER BOAT CIR,,ORLANDO,FL,32828,54500,3006.44,57506.44,1000,0,0,58506.44,0,0,0,0,0,0,0,0,55364.27,0,0,0,0,0,0,5100,0,0,5100,0,53406.44,55364.27,1957.83,0,01/01/2023
"PARELLA, CORY MR.",REP,OPEN,0,0,0,0,,2500 S ABILENE ST,441661,AURORA,CO,80014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FLEISCHMANN, CHARLES J",REP,INCUMBENT,1779620.31,584834.5,3208307.28,0,10/16/2024,8714 RAMBLING ROSE DRIVE,,OOLTEWAH,TN,37363,983641.7,4253.37,987895.07,311250,318300,0,1617445.07,0,0,0,0,0,0,0,162175.24,487934.5,0,0,0,0,0,0,7900,0,0,7900,89000,1609545.07,487934.5,2013521.47,0,01/01/2023
"GONZALEZ, PATRICIA",REP,CHALLENGER,0,0,0,0,,6815 BISCAYNE BLVD,103-160,MIAMI,FL,33138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WEBB, TOMMY",IDP,CHALLENGER,0,0,0,0,,525 N CASCADE AVE STE 100,,COLORADO SPRINGS,CO,80903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BEDI, SURINDAR",IND,CHALLENGER,0,0,0,0,,1174 HAMPTON ROAD,UNIT 1,SARASOTA,FL,34236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LAVIN, JEFFREY R MR.",LIB,CHALLENGER,0,0,0,0,,2907 CAMINITO LISTO,105,SAN DIEGO,CA,92106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SOTIRIOU DROZ, MELIN ARGYRO",DEM,CHALLENGER,0,0,0,0,,PO BOX 2184,,UTUADO,PR,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LICHTENBERGER, MATTHEW",IND,CHALLENGER,0,0,0,0,,16458 BOLSA CHICA ST. #157,,HUNTINGTON BEACH,CA,92649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ZENG, JASON",REP,CHALLENGER,39286.71,39286.71,0,0,03/06/2024,1731 SILLIMAN ST,,SAN FRANCISCO,CA,94134,650,110,760,0,0,0,760,0,38526.71,0,38526.71,0,0,0,0,7201.16,0,0,0,32085.55,0,32085.55,0,0,0,0,0,760,7201.16,0,0,01/01/2023
"BEN-AVI, TYRRELL",DEM,CHALLENGER,0,0,0,0,06/30/2023,2041 ADAM CLAYTON POWELL JR BLVD,1B,NEW YORK,NY,10027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/2023
"HALL, DONYALE LONDON",REP,OPEN,45937.47,45781.41,156.06,0,10/16/2024,397 POST BLVD,,DOVER,DE,19904,32350.02,7367.45,39717.47,1750,2470,0,43937.47,0,2000,0,2000,0,0,0,0,41801.16,0,0,0,2000,0,2000,1250,0,0,1250,730.25,42687.47,41801.16,0,0,10/01/2023
"SITKA, JOHN DR. III",REP,CHALLENGER,5566.06,1431.21,4134.85,1500,10/16/2024,6241 SEWELLS POINT ROAD,,NORFOLK,VA,23513,1200,1505,2705,1100,0,261,4066,0,1500,0,1500,0,0,0,0.06,1431.21,0,0,0,0,0,0,0,0,0,0,0,4066,1431.21,0,0,04/01/2024
"MARTIN, MARIA",REP,OPEN,25144.35,25144.35,0,5348.16,10/16/2024,PO BOX 963,,DUMFRIES,VA,22026,12102.55,1246.15,13348.7,0,0,6372.05,19720.75,0,5423.6,0,5423.6,0,0,0,0,25068.91,0,0,0,75.44,0,75.44,0,0,0,0,0,19720.75,25068.91,0,0,01/01/2024
"POKHAREL, ADRIAN",DEM,OPEN,274791.04,250335.12,-31647.81,100000,09/30/2024,8835 CALBERA COURT,,GAINESVILLE,VA,20155,44945,29846.04,74791.04,0,0,0,74791.04,0,100000,0,100000,0,0,0,0,201844.3,0,0,0,0,0,0,0,0,0,0,0,74791.04,201844.3,0,0,10/01/2023
"CLAHCHISCHILLIAGE, SHARON",REP,CHALLENGER,78960.23,78760.06,200.17,3232.5,10/16/2024,PO BOX 2149,,SHIPROCK,NM,87420,59782.4,8777.83,68560.23,10400,0,0,78960.23,0,0,0,0,0,0,0,0,76744.87,0,0,0,0,0,0,135.35,0,1000,1135.35,879.84,77824.88,76744.87,0,0,07/01/2023
"WOMACK, STEPHEN A THE HON",REP,INCUMBENT,2325821.24,2352591.74,1917544.39,0,10/16/2024,91 WOODRIDGE LN,,ROGERS,AR,727563078,919850.95,66031.63,985882.58,1185281.58,0,0,2171164.16,53841.68,0,0,0,0,0,0,100815.4,2325197.11,0,0,0,0,0,0,9894.63,0,0,9894.63,17500,2161269.53,2325197.11,1944314.89,0,01/01/2023
"RIEDEL, CRAIG",REP,CHALLENGER,1297892.03,1294665.3,3226.73,386396.95,10/16/2024,1246 HILTON HEAD COURT,,DEFIANCE,OH,43512,852255.19,85550.82,937806.01,104825,0,0,1042631.01,0,255000,0,255000,261.02,0,0,0,1040985.8,0,0,0,61000,0,61000,170932.95,0,15625,186557.95,6121.55,856073.06,1040724.78,0,0,01/01/2023
"HEWITT, PATTI",DEM,CHALLENGER,56910.28,56344.54,1115.5,7500,10/16/2024,4815 BELFAST RIVER RD,P.O. BOX 2712,RICHMOND HILL,GA,31324,39546.76,9863.52,49410.28,0,0,0,49410.28,0,7500,0,7500,0,0,0,0,56344.54,0,0,0,0,0,0,0,0,0,0,0,49410.28,56344.54,0,0,07/01/2023
"PERELMAN, JENNIFER PILCHICK",DEM,CHALLENGER,467506.67,467506.67,0,0,12/31/2024,1856 N NOB HILL RD,SUITE 413,PLANTATION,FL,33322,453259.14,11682.77,464941.91,2500,0,0,467441.91,0,0,0,0,24.76,0,0,40,466824.56,0,0,0,0,0,0,682.11,0,0,682.11,0,466759.8,466799.8,0,0,01/01/2024
"CASH, TAMBREI",DEM,CHALLENGER,60161.16,55824.54,3687.06,1000,10/16/2024,4132 ATLANTA HWY,STE 110-224,LOGANVILLE,GA,30052,18297,41864.16,60161.16,0,0,0,60161.16,0,0,0,0,0,0,0,0,54524.54,0,0,0,0,0,0,1300,0,0,1300,0,58861.16,54524.54,0,0,06/19/2023
"SELF, KEITH ALAN MR",REP,INCUMBENT,682015.43,544266.06,162663.32,0,10/16/2024,7517 EASTWICK AVE,,MCKINNEY,TX,75071,447799.43,23060.25,470859.68,199655.75,0,5711.58,676227.01,0,0,0,0,5788.42,0,0,0,539366.06,0,0,0,0,0,0,4900,0,0,4900,0,671327.01,533577.64,24913.95,0,01/01/2023
"HUNT, TREY",DEM,OPEN,27836.56,26571.62,1963.74,11040,10/16/2024,P.O. BOX 10062,,FORT WORTH,TX,76185,3825,7867.56,11692.56,1000,0,2344,15036.56,0,12800,0,12800,0,0,0,0,24811.62,0,0,0,1760,0,1760,0,0,0,0,0,15036.56,24811.62,698.8,0,01/01/2023
"GOWETT, CHRISTOPHER JAMES",NPA,CHALLENGER,0,0,0,0,10/16/2024,5504 ROCKHAMPTON PATH,,CLAY,NY,13041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/01/2024
"RENE, KAREN",DEM,CHALLENGER,67020,50655.39,16364.61,0,03/31/2024,',,ATLANTA,GA,0,65475,1545,67020,0,0,0,67020,0,0,0,0,0,0,0,0,50655.39,0,0,0,0,0,0,0,0,0,0,0,67020,50655.39,0,0,01/01/2024
"BOGNER, KEN",REP,OPEN,55442.49,55442.49,0,0,09/30/2024,PO BOX 1012,,MILES CITY,MT,59301,48077.64,5835.75,53913.39,1500,0,0,55413.39,0,0,0,0,29.1,0,0,0,54169.44,0,0,0,0,0,0,1065,0,0,1065,208.05,54348.39,54140.34,0,0,01/01/2024
"HART, JAMES",IND,CHALLENGER,594.97,1259.11,1554.94,365055.51,10/16/2024,155 SPRING VALLEY LANE,,BUCHANAN,TN,38222,0,415,415,0,0,179.44,594.44,0,0,0,0,0,0,0,6.13,1259.11,0,0,0,0,0,0,0,0,0,0,0,594.44,1259.11,2217.96,0,01/01/2023
"CARONA, AILINA",DEM,CHALLENGER,0,0,0,0,,17 KILKHAM CT.,,MOUNT JULIET,TN,37122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MACAULAY, KODY CRAIG",DEM,CHALLENGER,24330,27833.46,-3960.81,4000,09/30/2024,1316 BRAYDEN DR,,MOORE,OK,73160,14972,5358,20330,0,0,0,20330,0,4000,0,4000,0,0,0,0,27820.46,0,0,0,0,0,0,13,0,0,13,0,20317,27820.46,0,0,01/01/2023
"DURAZO, JOSEPH ANTHONY",ACE,CHALLENGER,0,0,0,0,,2901 N VENTURA RD,,OXNARD,CA,93036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RECILE, RUDY",REP,CHALLENGER,20897.01,19552.86,1838.44,31716.66,10/16/2024,607 ELMIRA ROAD,SUITE 288,VACAVILLE,CA,95687,11865.01,4818,16683.01,0,0,0,16683.01,0,4214,0,4214,0,0,0,0,18482.86,0,0,0,1000,0,1000,70,0,0,70,0,16613.01,18482.86,494.29,0,01/01/2023
"DUNLAP, HARRY WILLIAM",REP,CHALLENGER,12632.98,12665.54,0,0,08/20/2024,4112 MARINE PKWY,,NEW PORT RICHEY,FL,34652,3164.69,78.09,3242.78,0,0,9390.2,12632.98,0,0,0,0,0,0,0,0,1725.54,0,0,0,0,0,0,0,0,0,0,10940,12632.98,1725.54,0,0,01/01/2023
"POWELL, LONNIE",REP,CHALLENGER,45460,44127.19,1332.81,41000,10/15/2024,5474 CAYMAN COURT,,CARMEL,IN,46033,2790,1670,4460,0,0,0,4460,0,41000,0,41000,0,0,0,0,44127.19,0,0,0,0,0,0,0,0,0,0,0,4460,44127.19,0,0,10/01/2023
"SMITH SLATER, PRESIDENT QUINCI",REP,CHALLENGER,0,0,0,0,,1742 WOODBEND DR,,CLAREMONT,CA,91711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"EASTON, KEVIN",DEM,CHALLENGER,8972.21,8972.21,0,0,10/26/2023,1120 14TH ST NE,,SALEM,OR,97301,1250,2191.2,3441.2,0,0,0,3441.2,0,5531,0,5531,0,0,0,0.01,8972.21,0,0,0,0,0,0,0,0,0,0,0,3441.2,8972.21,0,0,01/01/2023
